iata,name,city,state,country,latitude,longitude
Z33702,"3rd Party-Saint Petersburg-FL","Saint Petersburg",FL,USA,27.8431,-82.6449
Z33705,"3rd Party-Saint Petersburg-FL","Saint Petersburg",FL,USA,27.7413,-82.6435
Z33711,"3rd Party-Saint Petersburg-FL","Saint Petersburg",FL,USA,27.7507,-82.6882
Z33716,"3rd Party-Saint Petersburg-FL","Saint Petersburg",FL,USA,27.8743,-82.6451
Z33755,"3rd Party-Clearwater-FL",Clearwater,FL,USA,27.9791,-82.7817
Z33773,"3rd Party-Largo-FL",Largo,FL,USA,27.8832,-82.7563
Z33801,"3rd Party-Lakeland-FL",Lakeland,FL,USA,28.0412,-81.9239
Z33802,"3rd Party-Lakeland-FL",Lakeland,FL,USA,28.021,-81.9852
Z33803,"3rd Party-Lakeland-FL",Lakeland,FL,USA,28.015,-81.9521
Z33810,"3rd Party-Lakeland-FL",Lakeland,FL,USA,28.1068,-82.0103
Z33811,"3rd Party-Lakeland-FL",Lakeland,FL,USA,27.9783,-82.0084
Z33813,"3rd Party-Lakeland-FL",Lakeland,FL,USA,27.9655,-81.9221
Z33815,"3rd Party-Lakeland-FL",Lakeland,FL,USA,28.0429,-81.9849
Z33823,"3rd Party-Auburndale-FL",Auburndale,FL,USA,28.0689,-81.8027
Z33830,"3rd Party-Bartow-FL",Bartow,FL,USA,27.895,-81.8264
Z33844,"3rd Party-Haines City-FL","Haines City",FL,USA,28.1015,-81.6235
Z33845,"3rd Party-Haines City-FL","Haines City",FL,USA,28.0026,-81.6186
Z33880,"3rd Party-Winter Haven-FL","Winter Haven",FL,USA,27.9973,-81.7455
Z33881,"3rd Party-Winter Haven-FL","Winter Haven",FL,USA,28.052,-81.7246
Z33883,"3rd Party-Winter Haven-FL","Winter Haven",FL,USA,28.0026,-81.6186
Z33905,"3rd Party-Fort Myers-FL","Fort Myers",FL,USA,26.6804,-81.7481
Z33912,"3rd Party-Fort Myers-FL","Fort Myers",FL,USA,26.5016,-81.8284
Z33914,"3rd Party-Cape Coral-FL","Cape Coral",FL,USA,26.5799,-82.0023
Z33991,"3rd Party-Cape Coral-FL","Cape Coral",FL,USA,26.6343,-82.0067
Z34110,"3rd Party-Naples-FL",Naples,FL,USA,26.2883,-81.7873
Z34207,"3rd Party-Bradenton-FL",Bradenton,FL,USA,27.4387,-82.5765
Z34208,"3rd Party-Bradenton-FL",Bradenton,FL,USA,27.4864,-82.535
Z34221,"3rd Party-Palmetto-FL",Palmetto,FL,USA,27.5493,-82.5598
Z34232,"3rd Party-Sarasota-FL",Sarasota,FL,USA,27.3213,-82.4765
Z34238,"3rd Party-Sarasota-FL",Sarasota,FL,USA,27.2406,-82.4784
Z34265,"3rd Party-Arcadia-FL",Arcadia,FL,USA,27.1861,-81.8099
Z34474,"3rd Party-Ocala-FL",Ocala,FL,USA,29.1662,-82.1703
Z34475,"3rd Party-Ocala-FL",Ocala,FL,USA,29.2129,-82.1538
Z34482,"3rd Party-Ocala-FL",Ocala,FL,USA,29.2329,-82.2522
Z34491,"3rd Party-Summerfield-FL",Summerfield,FL,USA,28.9911,-82.0266
Z34639,"3rd Party-Land O Lakes-FL","Land O Lakes",FL,USA,28.2337,-82.4546
Z34653,"3rd Party-New Port Richey-FL","New Port Richey",FL,USA,28.2486,-82.6987
Z34668,"3rd Party-Port Richey-FL","Port Richey",FL,USA,28.3007,-82.697
Z34683,"3rd Party-Palm Harbor-FL","Palm Harbor",FL,USA,28.0767,-82.7612
Z34758,"3rd Party-Kissimmee-FL",Kissimmee,FL,USA,28.1782,-81.4873
Z34761,"3rd Party-Ocoee-FL",Ocoee,FL,USA,28.5746,-81.5295
Z34787,"3rd Party-Winter Garden-FL","Winter Garden",FL,USA,28.5368,-81.5934
Z35004,"3rd Party-Moody-AL",Moody,AL,USA,33.6064,-86.5025
Z35020,"3rd Party-Bessemer-AL",Bessemer,AL,USA,33.4056,-86.9514
Z35021,"3rd Party-Bessemer-AL",Bessemer,AL,USA,33.5446,-86.9292
Z35040,"3rd Party-Calera-AL",Calera,AL,USA,33.1076,-86.75
Z35045,"3rd Party-Clanton-AL",Clanton,AL,USA,32.8345,-86.6435
Z35046,"3rd Party-Clanton-AL",Clanton,AL,USA,32.8944,-86.565
Z35124,"3rd Party-Pelham-AL",Pelham,AL,USA,33.3175,-86.7873
Z35128,"3rd Party-Pell City-AL","Pell City",AL,USA,33.5616,-86.3028
Z35150,"3rd Party-Sylacauga-AL",Sylacauga,AL,USA,33.1858,-86.2511
Z35201,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.4564,-86.8019
Z35202,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.5446,-86.9292
Z35204,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.5199,-86.8353
Z35208,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.4945,-86.8811
Z35209,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.4683,-86.8081
Z35210,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.5461,-86.6696
Z35211,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.4793,-86.8588
Z35216,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.4206,-86.7849
Z35217,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.59,-86.7671
Z35218,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.5065,-86.8952
Z35219,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.5446,-86.9292
Z35222,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.5243,-86.7734
Z35244,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.357,-86.8158
Z35261,"3rd Party-Birmingham-AL",Birmingham,AL,USA,33.5446,-86.9292
Z35487,"3rd Party-Tuscaloosa-AL",Tuscaloosa,AL,USA,33.3072,-87.5859
Z35630,"3rd Party-Florence-AL",Florence,AL,USA,34.8175,-87.6625
Z35758,"3rd Party-Madison-AL",Madison,AL,USA,34.7151,-86.7396
Z35824,"3rd Party-Huntsville-AL",Huntsville,AL,USA,34.6541,-86.7399
Z35950,"3rd Party-Albertville-AL",Albertville,AL,USA,34.2619,-86.2283
Z36010,"3rd Party-Brundidge-AL",Brundidge,AL,USA,31.6784,-85.8242
Z36049,"3rd Party-Luverne-AL",Luverne,AL,USA,31.7374,-86.2695
Z36104,"3rd Party-Montgomery-AL",Montgomery,AL,USA,32.3775,-86.3107
Z36105,"3rd Party-Montgomery-AL",Montgomery,AL,USA,32.3023,-86.305
Z36108,"3rd Party-Montgomery-AL",Montgomery,AL,USA,32.3532,-86.3604
Z36111,"3rd Party-Montgomery-AL",Montgomery,AL,USA,32.339,-86.2732
Z36201,"3rd Party-Anniston-AL",Anniston,AL,USA,33.6588,-85.8518
Z36202,"3rd Party-Anniston-AL",Anniston,AL,USA,33.7622,-85.8378
Z36203,"3rd Party-Anniston-AL",Anniston,AL,USA,33.5913,-85.8357
Z36207,"3rd Party-Anniston-AL",Anniston,AL,USA,33.6517,-85.7589
Z36320,"3rd Party-Cottonwood-AL",Cottonwood,AL,USA,31.0518,-85.3156
Z36323,"3rd Party-Elba-AL",Elba,AL,USA,31.4284,-86.0727
Z36340,"3rd Party-Geneva-AL",Geneva,AL,USA,31.0435,-85.8794
Z36467,"3rd Party-Opp-AL",Opp,AL,USA,31.28,-86.2548
Z36561,"3rd Party-Orange Beach-AL","Orange Beach",AL,USA,30.2915,-87.562
Z36590,"3rd Party-Theodore-AL",Theodore,AL,USA,30.488,-88.2533
Z36801,"3rd Party-Opelika-AL",Opelika,AL,USA,32.6605,-85.3992
Z37033,"3rd Party-Centerville-TN",Centerville,TN,USA,35.7671,-87.4942
Z37055,"3rd Party-Dickson-TN",Dickson,TN,USA,36.0658,-87.4083
Z37066,"3rd Party-Gallatin-TN",Gallatin,TN,USA,36.389,-86.4548
Z37070,"3rd Party-Goodlettsville-TN",Goodlettsville,TN,USA,36.1866,-86.7852
Z37072,"3rd Party-Goodlettsville-TN",Goodlettsville,TN,USA,36.3546,-86.7188
Z37075,"3rd Party-Hendersonville-TN",Hendersonville,TN,USA,36.311,-86.6117
Z37090,"3rd Party-Lebanon-TN",Lebanon,TN,USA,36.1474,-86.3106
Z37101,"3rd Party-McEwen-TN",McEwen,TN,USA,36.0697,-87.6449
Z37122,"3rd Party-Mount Juliet-TN","Mount Juliet",TN,USA,36.195,-86.4973
Z37127,"3rd Party-Murfreesboro-TN",Murfreesboro,TN,USA,35.791,-86.3445
Z37132,"3rd Party-Murfreesboro-TN",Murfreesboro,TN,USA,35.8596,-86.421
Z37133,"3rd Party-Murfreesboro-TN",Murfreesboro,TN,USA,35.8596,-86.421
Z37160,"3rd Party-Shelbyville-TN",Shelbyville,TN,USA,35.4707,-86.4597
Z37204,"3rd Party-Nashville-TN",Nashville,TN,USA,36.1121,-86.7763
Z37209,"3rd Party-Nashville-TN",Nashville,TN,USA,36.1513,-86.8559
Z37210,"3rd Party-Nashville-TN",Nashville,TN,USA,36.1409,-86.7444
Z37211,"3rd Party-Nashville-TN",Nashville,TN,USA,36.0793,-86.7258
Z37212,"3rd Party-Nashville-TN",Nashville,TN,USA,36.1333,-86.8006
Z37214,"3rd Party-Nashville-TN",Nashville,TN,USA,36.167,-86.6687
Z37303,"3rd Party-Athens-TN",Athens,TN,USA,35.4414,-84.6198
Z37343,"3rd Party-Hixson-TN",Hixson,TN,USA,35.168,-85.2116
Z37363,"3rd Party-Ooltewah-TN",Ooltewah,TN,USA,35.0879,-85.0601
Z37371,"3rd Party-Athens-TN",Athens,TN,USA,35.4414,-84.6416
Z37403,"3rd Party-Chattanooga-TN",Chattanooga,TN,USA,35.0462,-85.2988
Z37421,"3rd Party-Chattanooga-TN",Chattanooga,TN,USA,35.0286,-85.1594
Z37601,"3rd Party-Johnson City-TN","Johnson City",TN,USA,36.331,-82.3386
Z37620,"3rd Party-Bristol-TN",Bristol,TN,USA,36.5613,-82.1687
Z37621,"3rd Party-Bristol-TN",Bristol,TN,USA,36.5042,-82.2645
Z37701,"3rd Party-Alcoa-TN",Alcoa,TN,USA,35.7847,-83.9796
Z37771,"3rd Party-Lenoir City-TN","Lenoir City",TN,USA,35.8155,-84.293
Z37777,"3rd Party-Louisville-TN",Louisville,TN,USA,35.8354,-84.012
Z37804,"3rd Party-Maryville-TN",Maryville,TN,USA,35.7816,-83.9359
Z37849,"3rd Party-Powell-TN",Powell,TN,USA,36.0445,-84.0419
Z37877,"3rd Party-Talbott-TN",Talbott,TN,USA,36.1544,-83.4095
Z37915,"3rd Party-Knoxville-TN",Knoxville,TN,USA,35.9712,-83.9015
Z37921,"3rd Party-Knoxville-TN",Knoxville,TN,USA,35.9737,-83.9741
Z37932,"3rd Party-Knoxville-TN",Knoxville,TN,USA,35.9197,-84.1725
Z37938,"3rd Party-Knoxville-TN",Knoxville,TN,USA,36.1136,-83.9379
Z38002,"3rd Party-Arlington-TN",Arlington,TN,USA,35.2724,-89.712
Z38012,"3rd Party-Brownsville-TN",Brownsville,TN,USA,35.5906,-89.2609
Z38111,"3rd Party-Memphis-TN",Memphis,TN,USA,35.1093,-89.9436
Z38112,"3rd Party-Memphis-TN",Memphis,TN,USA,35.1486,-89.9748
Z38114,"3rd Party-Memphis-TN",Memphis,TN,USA,35.1015,-89.9854
Z38115,"3rd Party-Memphis-TN",Memphis,TN,USA,35.0573,-89.8629
Z38116,"3rd Party-Memphis-TN",Memphis,TN,USA,35.0332,-90.0113
Z38118,"3rd Party-Memphis-TN",Memphis,TN,USA,35.0485,-89.9243
Z38122,"3rd Party-Memphis-TN",Memphis,TN,USA,35.1556,-89.9231
Z38134,"3rd Party-Memphis-TN",Memphis,TN,USA,35.193,-89.8656
Z38141,"3rd Party-Memphis-TN",Memphis,TN,USA,35.0168,-89.847
Z38152,"3rd Party-Memphis-TN",Memphis,TN,USA,35.2017,-89.9715
Z38232,"3rd Party-Hornbeak-TN",Hornbeak,TN,USA,36.3391,-89.3323
Z38301,"3rd Party-Jackson-TN",Jackson,TN,USA,35.6076,-88.8196
Z38343,"3rd Party-Humboldt-TN",Humboldt,TN,USA,35.8253,-88.9022
Z38506,"3rd Party-Cookeville-TN",Cookeville,TN,USA,36.1778,-85.4624
Z38606,"3rd Party-Batesville-MS",Batesville,MS,USA,34.3097,-89.963
Z38650,"3rd Party-Myrtle-MS",Myrtle,MS,USA,34.5362,-89.1383
Z38652,"3rd Party-New Albany-MS","New Albany",MS,USA,34.4891,-88.9997
Z38654,"3rd Party-Olive Branch-MS","Olive Branch",MS,USA,34.9541,-89.8374
Z38671,"3rd Party-Southaven-MS",Southaven,MS,USA,34.9685,-89.9979
Z38738,"3rd Party-Parchman-MS",Parchman,MS,USA,33.9221,-90.5437
Z38751,"3rd Party-Indianola-MS",Indianola,MS,USA,33.4514,-90.6582
Z38801,"3rd Party-Tupelo-MS",Tupelo,MS,USA,34.2361,-88.7567
Z38834,"3rd Party-Corinth-MS",Corinth,MS,USA,34.9283,-88.5286
Z38948,"3rd Party-Oakland-MS",Oakland,MS,USA,34.0826,-89.8982
Z39074,"3rd Party-Forest-MS",Forest,MS,USA,32.3797,-89.4655
Z39111,"3rd Party-Magee-MS",Magee,MS,USA,31.8802,-89.7209
Z39117,"3rd Party-Morton-MS",Morton,MS,USA,32.3139,-89.6651
Z39208,"3rd Party-Jackson-MS",Jackson,MS,USA,32.2807,-90.1071
Z39209,"3rd Party-Jackson-MS",Jackson,MS,USA,32.3255,-90.2571
Z39269,"3rd Party-Jackson-MS",Jackson,MS,USA,32.301,-90.1886
Z39401,"3rd Party-Hattiesburg-MS",Hattiesburg,MS,USA,31.2855,-89.2799
Z39402,"3rd Party-Hattiesburg-MS",Hattiesburg,MS,USA,31.3254,-89.3793
Z39406,"3rd Party-Hattiesburg-MS",Hattiesburg,MS,USA,31.1721,-89.2948
Z39503,"3rd Party-Gulfport-MS",Gulfport,MS,USA,30.4618,-89.1038
Z39507,"3rd Party-Gulfport-MS",Gulfport,MS,USA,30.397,-89.04
Z39564,"3rd Party-Ocean Springs-MS","Ocean Springs",MS,USA,30.4033,-88.7757
Z39601,"3rd Party-Brookhaven-MS",Brookhaven,MS,USA,31.5743,-90.4503
Z39702,"3rd Party-Columbus-MS",Columbus,MS,USA,33.463,-88.3557
Z40004,"3rd Party-Bardstown-KY",Bardstown,KY,USA,37.8111,-85.4616
Z40165,"3rd Party-Shepherdsville-KY",Shepherdsville,KY,USA,37.9979,-85.6967
Z40206,"3rd Party-Louisville-KY",Louisville,KY,USA,38.2547,-85.7025
Z40208,"3rd Party-Louisville-KY",Louisville,KY,USA,38.2188,-85.7624
Z40210,"3rd Party-Louisville-KY",Louisville,KY,USA,38.2307,-85.7867
Z40214,"3rd Party-Louisville-KY",Louisville,KY,USA,38.1609,-85.7762
Z40217,"3rd Party-Louisville-KY",Louisville,KY,USA,38.2163,-85.739
Z40218,"3rd Party-Louisville-KY",Louisville,KY,USA,38.1938,-85.6573
Z40219,"3rd Party-Louisville-KY",Louisville,KY,USA,38.1416,-85.6822
Z40223,"3rd Party-Louisville-KY",Louisville,KY,USA,38.2589,-85.5557
Z40232,"3rd Party-Louisville-KY",Louisville,KY,USA,38.189,-85.6768
Z40243,"3rd Party-Louisville-KY",Louisville,KY,USA,38.2372,-85.5366
Z40245,"3rd Party-Louisville-KY",Louisville,KY,USA,38.2709,-85.4832
Z40258,"3rd Party-Louisville-KY",Louisville,KY,USA,38.1417,-85.8637
Z40299,"3rd Party-Louisville-KY",Louisville,KY,USA,38.1906,-85.5535
Z40353,"3rd Party-Mount Sterling-KY","Mount Sterling",KY,USA,38.0612,-83.9296
Z40356,"3rd Party-Nicholasville-KY",Nicholasville,KY,USA,37.8839,-84.571
Z40391,"3rd Party-Winchester-KY",Winchester,KY,USA,37.9822,-84.1702
Z40475,"3rd Party-Richmond-KY",Richmond,KY,USA,37.746,-84.2843
Z40504,"3rd Party-Lexington-KY",Lexington,KY,USA,38.0393,-84.5426
Z40601,"3rd Party-Frankfort-KY",Frankfort,KY,USA,38.2016,-84.8693
Z40741,"3rd Party-London-KY",London,KY,USA,37.1438,-84.0784
Z40806,"3rd Party-Baxter-KY",Baxter,KY,USA,36.8728,-83.3078
Z41004,"3rd Party-Brooksville-KY",Brooksville,KY,USA,38.6778,-84.0941
Z41015,"3rd Party-Latonia-KY",Latonia,KY,USA,39.0131,-84.4942
Z41017,"3rd Party-Ft Mitchell-KY","Ft Mitchell",KY,USA,39.0364,-84.568
Z41018,"3rd Party-Erlanger-KY",Erlanger,KY,USA,39.0138,-84.6023
Z41031,"3rd Party-Cynthiana-KY",Cynthiana,KY,USA,38.3977,-84.2939
Z41048,"3rd Party-Hebron-KY",Hebron,KY,USA,39.0805,-84.6875
Z41051,"3rd Party-Independence-KY",Independence,KY,USA,38.942,-84.549
Z41075,"3rd Party-Fort Thomas-KY","Fort Thomas",KY,USA,39.076,-84.4513
Z41076,"3rd Party-Newport-KY",Newport,KY,USA,39.0192,-84.442
Z41094,"3rd Party-Walton-KY",Walton,KY,USA,38.8787,-84.6256
Z41143,"3rd Party-Grayson-KY",Grayson,KY,USA,38.3231,-82.95
Z41230,"3rd Party-Louisa-KY",Louisa,KY,USA,38.0712,-82.6406
Z42001,"3rd Party-Paducah-KY",Paducah,KY,USA,37.0665,-88.6569
Z42071,"3rd Party-Murray-KY",Murray,KY,USA,36.6174,-88.2875
Z42101,"3rd Party-Bowling Green-KY","Bowling Green",KY,USA,37.0106,-86.4614
Z42102,"3rd Party-Bowling Green-KY","Bowling Green",KY,USA,36.9223,-86.387
Z42104,"3rd Party-Bowling Green-KY","Bowling Green",KY,USA,36.9305,-86.4475
Z42134,"3rd Party-Franklin-KY",Franklin,KY,USA,36.7181,-86.582
Z42164,"3rd Party-Scottsville-KY",Scottsville,KY,USA,36.768,-86.1813
Z42301,"3rd Party-Owensboro-KY",Owensboro,KY,USA,37.7533,-87.1742
Z42302,"3rd Party-Owensboro-KY",Owensboro,KY,USA,37.7455,-87.1128
Z42303,"3rd Party-Owensboro-KY",Owensboro,KY,USA,37.7586,-87.0871
Z42431,"3rd Party-Madisonville-KY",Madisonville,KY,USA,37.3308,-87.5038
Z42749,"3rd Party-Horse Cave-KY","Horse Cave",KY,USA,37.1767,-85.8829
Z42754,"3rd Party-Leitchfield-KY",Leitchfield,KY,USA,37.4798,-86.3073
Z43015,"3rd Party-Delaware-OH",Delaware,OH,USA,40.2959,-83.0697
Z43026,"3rd Party-Hilliard-OH",Hilliard,OH,USA,40.0217,-83.1476
Z43054,"3rd Party-New Albany-OH","New Albany",OH,USA,40.0803,-82.8246
Z43056,"3rd Party-Heath-OH",Heath,OH,USA,40.0171,-82.3432
Z43123,"3rd Party-Grove City-OH","Grove City",OH,USA,39.8863,-83.0799
Z43130,"3rd Party-Lancaster-OH",Lancaster,OH,USA,39.7129,-82.6122
Z43137,"3rd Party-Lockbourne-OH",Lockbourne,OH,USA,39.8182,-82.9811
Z43138,"3rd Party-Logan-OH",Logan,OH,USA,39.531,-82.408
Z43160,"3rd Party-Washington Court House-OH","Washington Court House",OH,USA,39.533,-83.439
Z43162,"3rd Party-West Jefferson-OH","West Jefferson",OH,USA,39.9395,-83.2891
Z43201,"3rd Party-Columbus-OH",Columbus,OH,USA,39.9908,-83.0012
Z43204,"3rd Party-Columbus-OH",Columbus,OH,USA,39.9585,-83.0823
Z43206,"3rd Party-Columbus-OH",Columbus,OH,USA,39.9446,-82.9809
Z43207,"3rd Party-Columbus-OH",Columbus,OH,USA,39.8977,-82.9697
Z43213,"3rd Party-Columbus-OH",Columbus,OH,USA,39.9668,-82.8741
Z43214,"3rd Party-Columbus-OH",Columbus,OH,USA,40.0531,-83.0188
Z43215,"3rd Party-Columbus-OH",Columbus,OH,USA,39.9651,-83.0043
Z43219,"3rd Party-Columbus-OH",Columbus,OH,USA,40.0025,-82.9259
Z43221,"3rd Party-Columbus-OH",Columbus,OH,USA,40.0206,-83.0766
Z43223,"3rd Party-Columbus-OH",Columbus,OH,USA,39.9353,-83.0456
Z43228,"3rd Party-Columbus-OH",Columbus,OH,USA,39.9544,-83.123
Z43230,"3rd Party-Columbus-OH",Columbus,OH,USA,40.04,-82.8785
Z43235,"3rd Party-Columbus-OH",Columbus,OH,USA,40.0992,-83.0557
Z43240,"3rd Party-Columbus-OH",Columbus,OH,USA,40.1469,-82.9818
Z43302,"3rd Party-Marion-OH",Marion,OH,USA,40.5897,-83.1217
Z43528,"3rd Party-Holland-OH",Holland,OH,USA,41.6267,-83.7305
Z43537,"3rd Party-Maumee-OH",Maumee,OH,USA,41.577,-83.672
Z43545,"3rd Party-Napoleon-OH",Napoleon,OH,USA,41.3883,-84.1251
Z43612,"3rd Party-Toledo-OH",Toledo,OH,USA,41.706,-83.5577
Z43701,"3rd Party-Zanesville-OH",Zanesville,OH,USA,39.9494,-82.0049
Z43702,"3rd Party-Zanesville-OH",Zanesville,OH,USA,39.9612,-81.9625
Z43764,"3rd Party-New Lexington-OH","New Lexington",OH,USA,39.7178,-82.1982
Z43812,"3rd Party-Coshocton-OH",Coshocton,OH,USA,40.2702,-81.8676
Z43832,"3rd Party-Newcomerstown-OH",Newcomerstown,OH,USA,40.2774,-81.5966
Z43917,"3rd Party-Dillonvale-OH",Dillonvale,OH,USA,40.2121,-80.7809
Z43935,"3rd Party-Martins Ferry-OH","Martins Ferry",OH,USA,40.1039,-80.7333
Z43952,"3rd Party-Steubenville-OH",Steubenville,OH,USA,40.3712,-80.6343
Z43953,"3rd Party-Steubenville-OH",Steubenville,OH,USA,40.3695,-80.7025
Z44001,"3rd Party-Amherst-OH",Amherst,OH,USA,41.3865,-82.2342
Z44010,"3rd Party-Austinburg-OH",Austinburg,OH,USA,41.759,-80.8629
Z44011,"3rd Party-Avon-OH",Avon,OH,USA,41.4505,-82.0217
Z44035,"3rd Party-Elyria-OH",Elyria,OH,USA,41.3698,-82.1087
Z44067,"3rd Party-Northfield-OH",Northfield,OH,USA,41.3197,-81.5412
Z44087,"3rd Party-Twinsburg-OH",Twinsburg,OH,USA,41.3147,-81.4444
Z44104,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.484,-81.627
Z44105,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.4506,-81.6222
Z44113,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.4847,-81.7012
Z44115,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.4935,-81.6712
Z44122,"3rd Party-Beachwood-OH",Beachwood,OH,USA,41.4729,-81.5221
Z44124,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.5138,-81.4728
Z44125,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.4144,-81.6079
Z44126,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.4417,-81.8574
Z44128,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.4412,-81.5518
Z44130,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.3781,-81.7794
Z44135,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.4321,-81.8047
Z44137,"3rd Party-Maple Heights-OH","Maple Heights",OH,USA,41.4127,-81.5607
Z44139,"3rd Party-Solon-OH",Solon,OH,USA,41.3884,-81.4436
Z44144,"3rd Party-Cleveland-OH",Cleveland,OH,USA,41.437,-81.7349
Z44145,"3rd Party-Westlake-OH",Westlake,OH,USA,41.4544,-81.9286
Z44146,"3rd Party-Bedford-OH",Bedford,OH,USA,41.3894,-81.5271
Z44233,"3rd Party-Hinckley-OH",Hinckley,OH,USA,41.2335,-81.7347
Z44266,"3rd Party-Ravenna-OH",Ravenna,OH,USA,41.1592,-81.2314
Z44305,"3rd Party-Akron-OH",Akron,OH,USA,41.0736,-81.4628
Z44311,"3rd Party-Akron-OH",Akron,OH,USA,41.0631,-81.5191
Z44460,"3rd Party-Salem-OH",Salem,OH,USA,40.8987,-80.8609
Z44483,"3rd Party-Warren-OH",Warren,OH,USA,41.2527,-80.8077
Z44501,"3rd Party-Youngstown-OH",Youngstown,OH,USA,41.0171,-80.8029
Z44507,"3rd Party-Youngstown-OH",Youngstown,OH,USA,41.0745,-80.6556
Z44509,"3rd Party-Youngstown-OH",Youngstown,OH,USA,41.1063,-80.6947
Z44512,"3rd Party-Youngstown-OH",Youngstown,OH,USA,41.0327,-80.6647
Z44515,"3rd Party-Youngstown-OH",Youngstown,OH,USA,41.099,-80.7455
Z44614,"3rd Party-Canal Fulton-OH","Canal Fulton",OH,USA,40.8867,-81.5833
Z44646,"3rd Party-Massillon-OH",Massillon,OH,USA,40.8051,-81.501
Z44654,"3rd Party-Millersburg-OH",Millersburg,OH,USA,40.5423,-81.8786
Z44667,"3rd Party-Orrville-OH",Orrville,OH,USA,40.8351,-81.7701
Z44685,"3rd Party-Uniontown-OH",Uniontown,OH,USA,40.9612,-81.4252
Z44702,"3rd Party-Canton-OH",Canton,OH,USA,40.7989,-81.375
Z44711,"3rd Party-Canton-OH",Canton,OH,USA,40.8118,-81.3683
Z44822,"3rd Party-Butler-OH",Butler,OH,USA,40.5614,-82.4124
Z44883,"3rd Party-Tiffin-OH",Tiffin,OH,USA,41.1207,-83.1766
Z45014,"3rd Party-Fairfield-OH",Fairfield,OH,USA,39.3304,-84.5528
Z45040,"3rd Party-Mason-OH",Mason,OH,USA,39.3443,-84.3152
Z45050,"3rd Party-Monroe-OH",Monroe,OH,USA,39.441,-84.3658
Z45056,"3rd Party-Oxford-OH",Oxford,OH,USA,39.4988,-84.7407
Z45069,"3rd Party-West Chester-OH","West Chester",OH,USA,39.3438,-84.4025
Z45202,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.1044,-84.5077
Z45215,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.2289,-84.4571
Z45225,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.1374,-84.5411
Z45232,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.1734,-84.5129
Z45237,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.1889,-84.458
Z45238,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.1122,-84.6085
Z45241,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.2763,-84.3932
Z45242,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.2426,-84.3604
Z45246,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.2886,-84.4738
Z45249,"3rd Party-Cincinnati-OH",Cincinnati,OH,USA,39.2783,-84.3305
Z45323,"3rd Party-Enon-OH",Enon,OH,USA,39.8673,-83.9351
Z45324,"3rd Party-Fairborn-OH",Fairborn,OH,USA,39.8089,-84.0197
Z45365,"3rd Party-Sidney-OH",Sidney,OH,USA,40.2849,-84.1597
Z45371,"3rd Party-Tipp City-OH","Tipp City",OH,USA,39.9542,-84.1768
Z45385,"3rd Party-Xenia-OH",Xenia,OH,USA,39.6828,-83.9214
Z45402,"3rd Party-Dayton-OH",Dayton,OH,USA,39.7578,-84.1885
Z45417,"3rd Party-Dayton-OH",Dayton,OH,USA,39.7531,-84.2471
Z45426,"3rd Party-Dayton-OH",Dayton,OH,USA,39.8026,-84.302
Z45501,"3rd Party-Springfield-OH",Springfield,OH,USA,39.9271,-83.8132
Z45502,"3rd Party-Springfield-OH",Springfield,OH,USA,39.9266,-83.8128
Z45503,"3rd Party-Springfield-OH",Springfield,OH,USA,39.9483,-83.7821
Z45504,"3rd Party-Springfield-OH",Springfield,OH,USA,39.9418,-83.837
Z45505,"3rd Party-Springfield-OH",Springfield,OH,USA,39.9109,-83.7858
Z45661,"3rd Party-Piketon-OH",Piketon,OH,USA,39.0461,-83.0646
Z45662,"3rd Party-Portsmouth-OH",Portsmouth,OH,USA,38.7628,-82.9429
