origin,destination,count
Z95336,Z95765,1
Z95336,Z95818,1
Z95336,Z95819,1
Z95336,Z95820,2
Z95336,Z95822,1
Z95336,Z95823,2
Z95336,Z95824,1
Z95336,Z95825,1
Z95336,Z95826,1
Z95336,Z95827,1
Z95336,Z95828,2
Z95336,Z95831,1
Z95336,Z95832,1
Z95336,Z95833,1
Z95336,Z95834,1
Z95336,Z95838,1
Z95336,Z95842,1
Z95336,Z95843,1
Z95336,Z95864,1
Z95336,Z95912,1
Z95336,Z95926,1
Z95336,Z95928,2
Z95336,Z95932,1
Z95336,Z95949,1
Z95336,Z95953,1
Z95336,Z95963,2
Z95336,Z95969,1
Z95336,Z95987,1
Z95336,Z95991,2
Z95336,Z95993,2
Z95336,Z96021,1
Z95336,Z96080,1
Z95336,Z96097,1
Z95336,Z96143,1
Z95336,Z96150,1
Z95336,Z96161,1
Z95336,Z97015,3
Z95336,Z97222,2
Z95336,Z97230,1
Z95336,Z98001,2
Z95336,Z98032,2
Z95336,Z98281,1
Z95336,Z98390,10
Z95336,Z98424,3
Z95336,Z98499,2
Z95336,Z98674,5
Z95336,Z99503,1
Z95336,Z99504,1
Z95336,Z99506,1
Z95336,Z99515,1
Z95336,Z99518,1
Z95336,Z99730,1
Z98531,Z02921,2
Z98531,Z18106,3
Z98531,Z59101,3
Z98531,Z59107,14
Z98531,Z64153,1
Z98531,Z66111,2
Z98531,Z83854,17
Z98531,Z91752,5
Z98531,Z92509,2
Z98531,Z94124,2
Z98531,Z95354,2
Z98531,Z95377,7
Z98531,Z97015,1
Z98531,Z97071,35
Z98531,Z98001,8
Z98531,Z98031,1
Z98531,Z98032,5
Z98531,Z98033,9
Z98531,Z98057,1
Z98531,Z98103,1
Z98531,Z98107,2
Z98531,Z98119,1
Z98531,Z98134,3
Z98531,Z98273,4
Z98531,Z98274,27
Z98531,Z98390,4
Z98531,Z98409,4
Z98531,Z98531,2
Z98531,Z98539,1
Z98531,Z98579,1
Z98531,Z98624,3
Z98531,Z98930,1
Z98531,Z99515,2
