origin,destination,count
Z01001,Z30213,1
Z01013,Z01960,12
Z01013,Z12065,107
Z01013,Z18109,46
Z01013,Z25526,3
Z01013,Z44087,7
Z01013,Z46038,0
Z01038,Z06360,16
Z01038,Z12065,13
Z01040,Z18109,0
Z01056,Z01960,211
Z01056,Z06360,341
Z01056,Z08014,305
Z01056,Z08085,233
Z01056,Z08861,671
Z01056,Z12065,1
Z01069,Z06360,1
Z01085,Z01960,1436
Z01085,Z06360,847
Z01085,Z08014,614
Z01085,Z08085,1143
Z01085,Z08861,2050
Z01085,Z12065,982
Z01085,Z14224,1119
Z01085,Z15601,1463
Z01085,Z16601,622
Z01085,Z18109,1331
Z01085,Z20109,893
Z01085,Z21144,768
Z01085,Z24153,767
Z01085,Z25526,83
Z01085,Z27597,1051
Z01085,Z28269,735
Z01085,Z29072,1417
Z01085,Z29715,2245
Z01085,Z30213,1973
Z01085,Z32124,519
Z01085,Z33487,640
Z01085,Z33610,1105
Z01085,Z33801,385
Z01085,Z36108,848
Z01085,Z37701,499
Z01085,Z38141,351
Z01085,Z44087,3
Z01089,Z33487,1
Z01104,Z08861,1
Z01105,Z12065,0
Z01129,Z21144,4
Z01201,Z12065,67
Z01201,Z14224,42
Z01420,Z01960,25
Z01420,Z06360,8
Z01420,Z21144,0
Z01432,Z01960,555
Z01432,Z06360,537
Z01432,Z08014,418
Z01432,Z08085,50
Z01432,Z08861,52
Z01432,Z12065,57
Z01432,Z14224,12
Z01432,Z15601,103
Z01432,Z16601,1
Z01432,Z18109,156
Z01432,Z18640,11
Z01432,Z20109,660
Z01432,Z21144,50
Z01432,Z25526,28
Z01432,Z27597,16
Z01432,Z29715,171
Z01432,Z30213,156
Z01432,Z36108,325
Z01432,Z44087,331
Z01432,Z45246,88
Z01432,Z46038,108
Z01432,Z48393,303
Z01432,Z53051,24
Z01432,Z55442,165
Z01432,Z60106,289
Z01432,Z61364,18
Z01432,Z63114,52
Z01432,Z77032,50
Z01432,Z78610,236
Z01432,Z80111,12
Z01432,Z90638,4
Z01432,Z92879,0
Z01460,Z48393,121
Z01536,Z01960,0
Z01536,Z06360,16
Z01570,Z25526,8
Z01581,Z12065,0
Z01590,Z01960,10
Z01590,Z06360,4
Z01601,Z01960,7
Z01601,Z06360,20
Z01610,Z01960,0
Z01610,Z06360,1
Z01610,Z21144,0
Z01752,Z01960,938
Z01752,Z06360,1301
Z01752,Z08014,1692
Z01752,Z08085,1240
Z01752,Z08861,1752
Z01752,Z14224,759
Z01752,Z15601,916
Z01752,Z18109,1316
Z01752,Z18640,839
Z01752,Z20109,525
Z01752,Z21144,1705
Z01752,Z24153,1183
Z01752,Z27597,833
Z01752,Z44087,510
Z01752,Z45246,353
Z01752,Z48393,744
Z01752,Z55442,1319
Z01801,Z01960,754
Z01801,Z06360,409
Z01801,Z12065,507
Z01801,Z14224,1
Z01801,Z15601,8
Z01801,Z18109,5
Z01801,Z44087,1
Z01801,Z45246,5
Z01824,Z06360,21
Z01830,Z01960,0
Z01832,Z01960,264
Z01832,Z06360,226
Z01832,Z08861,21
Z01832,Z12065,124
Z01832,Z14224,8
Z01832,Z18109,60
Z01832,Z21144,43
Z01835,Z01960,53
Z01835,Z06360,0
Z01841,Z01960,86
Z01841,Z06360,55
Z01843,Z06360,1
Z01843,Z18640,27
Z01843,Z44087,8
Z01843,Z55442,16
Z01844,Z06360,2
Z01845,Z01960,70
Z01845,Z06360,106
Z01845,Z08861,137
Z01845,Z12065,28
Z01845,Z14224,11
Z01845,Z18109,115
Z01845,Z18640,7
Z01852,Z01960,131
Z01852,Z06360,16
Z01852,Z33801,0
Z01876,Z01960,176
Z01876,Z06360,1
Z01876,Z12065,5
Z01876,Z29072,8
Z01880,Z06360,1
Z01880,Z18640,134
Z01880,Z21144,9
Z01880,Z28269,8
Z01880,Z48393,22
Z01880,Z53051,49
Z01887,Z01960,27
Z01887,Z06360,4
Z01887,Z44087,55
Z01887,Z45246,33
Z01887,Z48393,7
Z01890,Z01960,2
Z01901,Z01960,48
Z01901,Z06360,184
Z01901,Z37701,8
Z01902,Z01960,4
Z01903,Z01960,8
Z01905,Z01960,692
Z01905,Z06360,441
Z01905,Z12065,77
Z01905,Z14224,38
Z01905,Z15601,1
Z01905,Z18640,127
Z01930,Z01960,32
Z01930,Z06360,3
Z01930,Z08085,43
Z01930,Z08861,69
Z01930,Z27597,223
Z01930,Z28269,44
Z01930,Z29715,125
Z01930,Z30213,43
Z01930,Z33610,9
Z01930,Z45246,147
Z01930,Z46038,12
Z01930,Z48393,127
Z01930,Z63114,32
Z01930,Z66618,15
Z01930,Z75042,9
Z01930,Z80111,54
Z01930,Z92832,0
Z01960,Z01960,209
Z01960,Z06360,3707
Z01960,Z08014,79
Z01960,Z08085,65
Z01960,Z08861,107
Z01960,Z12065,357
Z01960,Z14224,151
Z01960,Z15601,376
Z01960,Z16601,109
Z01960,Z18109,130
Z01960,Z18640,2
Z01960,Z20109,0
Z01960,Z21144,71
Z01960,Z24153,160
Z01960,Z25526,3
Z01960,Z27597,118
Z01960,Z28269,146
Z01960,Z29072,1
Z01960,Z29715,127
Z01960,Z30213,13
Z01960,Z32124,141
Z01960,Z33610,216
Z01960,Z33801,57
Z01960,Z36108,91
Z01960,Z37701,141
Z01960,Z44087,353
Z01960,Z45246,308
Z01960,Z46038,247
Z01960,Z48393,368
Z01960,Z53051,152
Z01960,Z55442,475
Z01960,Z60106,59
Z01960,Z61364,138
Z01960,Z63114,299
Z01960,Z66618,30
Z01960,Z68110,150
Z01960,Z73131,1
Z01960,Z80111,23
Z01961,Z01960,0
Z01961,Z63114,5
Z01970,Z01960,5
Z02021,Z01960,208
Z02021,Z06360,242
Z02021,Z08014,0
Z02021,Z12065,0
Z02035,Z01960,110
Z02035,Z06360,60
Z02048,Z01960,2511
Z02048,Z06360,808
Z02048,Z12065,1
Z02062,Z06360,3
Z02067,Z01960,27
Z02067,Z06360,11
Z02067,Z12065,7
Z02067,Z14224,0
Z02067,Z15601,116
Z02067,Z16601,8
Z02067,Z18109,5
Z02067,Z45246,6
Z02067,Z46038,90
Z02067,Z53051,18
Z02067,Z55442,26
Z02067,Z60106,10
Z02067,Z61364,51
Z02067,Z66618,11
Z02072,Z01960,64
Z02072,Z06360,55
Z02090,Z06360,56
Z02109,Z06360,7
Z02109,Z32124,2
Z02111,Z01960,20
Z02111,Z06360,28
Z02118,Z01960,185
Z02118,Z06360,20
Z02118,Z12065,38
Z02118,Z24153,9
Z02118,Z44087,3
Z02118,Z53051,1
Z02118,Z66618,7
Z02118,Z85043,1
Z02122,Z06360,1
Z02122,Z12065,0
Z02125,Z12065,0
Z02127,Z20109,0
Z02128,Z01960,1
Z02128,Z06360,1
Z02131,Z01960,3
Z02143,Z06360,1
Z02148,Z01960,201
Z02148,Z06360,139
Z02148,Z08085,19
Z02148,Z08861,35
Z02148,Z12065,172
Z02148,Z14224,2
Z02148,Z18640,162
Z02148,Z20109,0
Z02148,Z21144,16
Z02148,Z27597,21
Z02148,Z28269,55
Z02148,Z30213,3
Z02148,Z33487,64
Z02148,Z33610,80
Z02148,Z37701,143
Z02148,Z39288,39
Z02148,Z44087,8
Z02148,Z46038,163
Z02148,Z48393,127
Z02148,Z53051,23
Z02148,Z60106,17
Z02148,Z75042,0
Z02148,Z80111,13
Z02148,Z85043,0
Z02148,Z89032,1
Z02148,Z89506,0
Z02148,Z90638,1
Z02148,Z92083,0
Z02148,Z94551,0
Z02149,Z01960,55
Z02149,Z06360,53
Z02149,Z08014,0
Z02149,Z08085,0
Z02149,Z08861,5
Z02149,Z15601,176
Z02149,Z16601,10
Z02149,Z20109,19
Z02149,Z21144,5
Z02149,Z24153,1
Z02149,Z27597,0
Z02149,Z28269,0
Z02149,Z29715,53
Z02149,Z36108,93
Z02149,Z37701,31
Z02149,Z44087,1
Z02149,Z45246,73
Z02149,Z46038,8
Z02149,Z48393,108
Z02149,Z53051,7
Z02149,Z55442,338
Z02149,Z60106,45
Z02149,Z63114,385
Z02149,Z65560,0
Z02149,Z66618,2
Z02150,Z01960,1879
Z02150,Z06360,969
Z02150,Z08861,15
Z02150,Z12065,177
Z02150,Z14224,74
Z02150,Z15601,251
Z02150,Z16601,0
Z02150,Z18109,90
Z02150,Z20109,100
Z02150,Z21144,173
Z02150,Z24153,2
Z02150,Z25526,178
Z02150,Z30213,5
Z02150,Z32124,1
Z02150,Z33610,41
Z02150,Z36108,1
Z02150,Z44087,240
Z02150,Z45246,46
Z02150,Z46038,15
Z02150,Z48393,82
Z02150,Z55442,83
Z02155,Z01960,74
Z02155,Z06360,6
Z02155,Z12065,79
Z02155,Z15601,25
Z02155,Z30213,7
Z02155,Z44087,48
Z02155,Z45246,10
Z02155,Z55442,10
Z02155,Z66618,1
Z02155,Z73131,0
Z02184,Z06360,11
Z02184,Z12065,9
Z02184,Z20109,0
Z02189,Z12065,0
Z02210,Z01960,74
Z02210,Z06360,13
Z02210,Z12065,125
Z02210,Z20109,133
Z02210,Z27597,1
Z02210,Z29072,4
Z02210,Z33487,118
Z02210,Z46038,0
Z02210,Z75042,17
Z02210,Z80111,6
Z02301,Z01960,206
Z02301,Z06360,112
Z02302,Z01960,3
Z02322,Z01960,32
Z02322,Z06360,37
Z02322,Z14224,4
Z02322,Z15601,75
Z02322,Z18109,6
Z02322,Z20109,17
Z02322,Z21144,0
Z02322,Z27597,4
Z02322,Z29715,29
Z02322,Z30213,29
Z02322,Z37701,6
Z02322,Z44087,20
Z02322,Z48393,9
Z02322,Z55442,92
Z02322,Z66618,5
Z02347,Z01960,55
Z02347,Z06360,37
Z02347,Z12065,7
Z02347,Z14224,11
Z02347,Z15601,0
Z02347,Z44087,29
Z02359,Z01960,0
Z02367,Z12065,0
Z02368,Z01960,6
Z02368,Z06360,11
Z02494,Z75042,0
Z02553,Z06360,0
Z02601,Z01960,2
Z02601,Z06360,1
Z02718,Z01960,0
Z02718,Z06360,0
Z02720,Z01960,13
Z02720,Z06360,7
Z02720,Z12065,152
Z02720,Z21144,97
Z02720,Z44087,10
Z02723,Z06360,0
Z02723,Z12065,62
Z02740,Z01960,13
Z02740,Z06360,12
Z02740,Z08085,0
Z02740,Z08861,39
Z02740,Z12065,0
Z02740,Z14224,0
Z02740,Z15601,21
Z02740,Z18109,8
Z02740,Z20109,38
Z02740,Z27597,49
Z02740,Z28269,0
Z02740,Z29715,5
Z02740,Z33610,5
Z02740,Z44087,28
Z02740,Z45246,9
Z02740,Z48393,43
Z02740,Z53051,37
Z02740,Z55442,19
Z02740,Z63114,35
Z02740,Z66618,4
Z02740,Z80111,1
Z02766,Z01960,1
Z02766,Z06360,0
Z02766,Z18640,0
Z02767,Z01960,60
Z02767,Z06360,98
Z02767,Z08861,5
Z02767,Z12065,4
Z02767,Z20109,3
Z02767,Z27597,0
Z02767,Z29715,5
Z02767,Z37701,0
Z02767,Z44087,58
Z02767,Z45246,13
Z02767,Z48393,22
Z02767,Z66618,25
Z02780,Z01960,55
Z02780,Z06360,119
Z02780,Z08861,8
Z02780,Z12065,99
Z02780,Z14224,8
Z02780,Z15601,10
Z02780,Z16601,1
Z02780,Z18109,36
Z02780,Z18640,480
Z02780,Z20109,4
Z02780,Z21144,18
Z02780,Z28269,45
Z02780,Z29715,4
Z02780,Z32124,4
Z02780,Z33610,38
Z02780,Z33801,43
Z02780,Z44087,42
Z02780,Z45246,27
Z02780,Z46038,36
Z02780,Z48393,102
Z02780,Z53051,53
Z02780,Z55442,8
Z02780,Z60106,104
Z02780,Z61364,29
Z02780,Z66618,43
Z02780,Z68110,154
Z02780,Z92083,1
Z02852,Z06360,70
Z02852,Z20109,61
Z02852,Z44087,0
Z02852,Z45246,1
Z02865,Z06360,20
Z02865,Z29072,5
Z02886,Z01960,32
Z02886,Z06360,99
Z02886,Z08861,3
Z02886,Z33487,0
Z02889,Z06360,8
Z02889,Z12065,1
Z02907,Z06360,1
Z02916,Z01960,13
Z02916,Z06360,7
Z02916,Z36108,0
Z02920,Z61364,1
Z02940,Z01960,0
Z03053,Z01960,0
Z03053,Z12065,78
Z03053,Z15601,1
Z03053,Z21144,385
Z03053,Z30213,7
Z03053,Z39288,14
Z03053,Z44087,0
Z03053,Z55442,1
Z03054,Z01960,0
Z03060,Z01960,2
Z03254,Z01960,239
Z03254,Z06360,26
Z03254,Z08014,444
Z03254,Z08085,167
Z03254,Z08861,449
Z03254,Z12065,93
Z03254,Z14224,60
Z03254,Z15601,25
Z03254,Z16601,17
Z03443,Z06360,0
Z03561,Z06360,1
Z03743,Z48393,0
Z03801,Z01960,18
Z03801,Z12065,384
Z03801,Z32124,0
Z03833,Z01960,0
Z04011,Z01960,6
Z04037,Z01960,53
Z04042,Z08014,9
Z04042,Z12065,34
Z04073,Z01960,68
Z04074,Z01960,145
Z04074,Z06360,1
Z04086,Z01960,1
Z04103,Z01960,3
Z04260,Z01960,3
Z04274,Z08014,179
Z04274,Z08085,186
Z04274,Z08861,777
Z04274,Z12065,691
Z04274,Z18640,33
Z04274,Z21144,102
Z04468,Z01960,3
Z04740,Z01960,90
Z04740,Z06360,124
Z04740,Z08014,94
Z04740,Z08861,119
Z04740,Z12065,113
Z04740,Z15601,167
Z04740,Z18109,156
Z04740,Z21144,42
Z04740,Z27597,52
Z04769,Z18640,1178
Z04769,Z89032,169
Z04841,Z01960,1
Z04915,Z21144,1
Z05060,Z12065,0
Z05403,Z12065,86
Z05403,Z44087,0
Z05602,Z14224,1
Z05676,Z98055,0
Z05678,Z08861,0
Z05701,Z01960,76
Z05701,Z06360,77
Z05701,Z12065,42
Z05701,Z18640,44
Z05843,Z08861,3
Z05843,Z60106,10
Z05843,Z90638,6
Z05843,Z92083,4
Z06002,Z06360,0
Z06029,Z01960,370
Z06029,Z06360,133
Z06029,Z08014,1747
Z06029,Z08085,837
Z06029,Z08861,1126
Z06029,Z12065,113
Z06029,Z14224,11
Z06029,Z18109,860
Z06029,Z20109,776
Z06029,Z24153,3
Z06053,Z06360,0
Z06053,Z12065,1
Z06067,Z06360,0
Z06067,Z18109,9
Z06074,Z06360,48
Z06074,Z08861,16
Z06074,Z12065,0
Z06074,Z18109,0
Z06082,Z25526,17
Z06082,Z53051,17
Z06114,Z06360,6
Z06120,Z06360,2
Z06241,Z06360,30
Z06255,Z01960,3
Z06255,Z06360,13
Z06255,Z25526,0
Z06279,Z06360,171
Z06360,Z01960,160
Z06360,Z06360,0
Z06360,Z08014,0
Z06360,Z08085,0
Z06360,Z08861,51
Z06360,Z12065,35
Z06360,Z14224,5
Z06360,Z16601,0
Z06360,Z18109,0
Z06360,Z18640,46
Z06360,Z21144,1
Z06360,Z27597,1
Z06483,Z06360,1
Z06511,Z06360,1
Z06511,Z12065,10
Z06512,Z06360,9
Z06513,Z12065,3
Z06516,Z33801,0
Z06606,Z06360,2
Z06606,Z80111,0
Z06606,Z98424,0
Z06607,Z53051,6
Z06607,Z60106,284
Z06607,Z80111,2
Z06610,Z06360,7
Z06615,Z06360,0
Z06615,Z25526,3
Z07001,Z08014,59
Z07001,Z08085,6
Z07001,Z08861,106
Z07002,Z06360,3
Z07002,Z08861,33
Z07002,Z12065,14
Z07002,Z18109,1
Z07002,Z25526,7
Z07002,Z33487,9
Z07002,Z46038,1
Z07002,Z48393,45
Z07002,Z55442,21
Z07002,Z68110,1
Z07003,Z18109,2
Z07004,Z06360,64
Z07004,Z08014,128
Z07004,Z08085,70
Z07004,Z08861,199
Z07004,Z12065,9
Z07004,Z18109,116
Z07004,Z18640,17
Z07004,Z21144,117
Z07004,Z27597,272
Z07004,Z30213,1
Z07004,Z44087,14
Z07004,Z45246,1
Z07004,Z48393,52
Z07004,Z60106,5
Z07004,Z63114,57
Z07005,Z18109,12
Z07005,Z18640,6
Z07005,Z60106,75
Z07006,Z12065,13
Z07006,Z14224,25
Z07006,Z18109,8
Z07006,Z48393,22
Z07008,Z08014,3
Z07008,Z08085,1
Z07008,Z08861,238
Z07009,Z06360,57
Z07009,Z08014,121
Z07009,Z08085,76
Z07009,Z08861,180
Z07009,Z12065,1
Z07009,Z18109,140
Z07009,Z18640,24
Z07009,Z21144,89
Z07009,Z27597,109
Z07009,Z44087,0
Z07009,Z48393,37
Z07009,Z63114,99
Z07011,Z06360,1
Z07011,Z08861,91
Z07012,Z08861,0
Z07012,Z18109,0
Z07013,Z01960,8
Z07013,Z06360,2
Z07020,Z18109,1
Z07020,Z77032,0
Z07026,Z27597,7
Z07029,Z08861,8
Z07032,Z01960,2372
Z07032,Z06360,3952
Z07032,Z08014,89
Z07032,Z08085,59
Z07032,Z08861,486
Z07032,Z12065,1867
Z07032,Z14224,2
Z07032,Z15601,202
Z07032,Z18109,3963
Z07032,Z18640,537
Z07032,Z20109,449
Z07032,Z21144,519
Z07032,Z28269,8
Z07032,Z44087,79
Z07032,Z48393,13
Z07032,Z53051,7
Z07032,Z55442,42
Z07033,Z06360,0
Z07033,Z12065,7
Z07033,Z16601,3
Z07033,Z18109,6
Z07033,Z66618,0
Z07035,Z08861,0
Z07036,Z08014,12
Z07036,Z08861,18
Z07036,Z14224,9
Z07036,Z15601,240
Z07036,Z16601,282
Z07036,Z18109,5
Z07036,Z20109,45
Z07036,Z21144,20
Z07036,Z24153,7
Z07036,Z25526,8
Z07036,Z27597,225
Z07036,Z29072,493
Z07036,Z29715,34
Z07036,Z30213,157
Z07036,Z32124,24
Z07036,Z33487,34
Z07036,Z33610,8
Z07036,Z39288,8
Z07036,Z45246,1
Z07036,Z46038,25
Z07036,Z48393,50
Z07036,Z53051,9
Z07036,Z63114,1
Z07036,Z66618,17
Z07047,Z08861,18
Z07047,Z29715,0
Z07047,Z44087,0
Z07054,Z08014,1
Z07054,Z08861,3
Z07064,Z01960,11
Z07064,Z08014,14
Z07064,Z08085,14
Z07064,Z08861,15
Z07064,Z12065,5
Z07064,Z15601,29
Z07064,Z16601,0
Z07064,Z18109,11
Z07064,Z20109,8
Z07064,Z21144,7
Z07065,Z08861,14
Z07072,Z01960,12
Z07072,Z06360,28
Z07072,Z08014,506
Z07072,Z08085,504
Z07072,Z08861,2433
Z07072,Z12065,162
Z07072,Z14224,211
Z07072,Z15601,1653
Z07072,Z16601,7
Z07072,Z18109,668
Z07072,Z18640,1637
Z07072,Z20109,2823
Z07072,Z21144,605
Z07072,Z24153,507
Z07072,Z25526,216
Z07072,Z27597,837
Z07072,Z28269,1
Z07072,Z29072,1010
Z07072,Z33610,365
Z07072,Z45246,221
Z07072,Z46038,118
Z07072,Z53051,182
Z07072,Z60106,260
Z07072,Z61364,22
Z07072,Z66618,126
Z07072,Z80111,18
Z07072,Z92083,0
Z07072,Z92879,0
Z07073,Z08014,0
Z07073,Z08085,2
Z07073,Z08861,20
Z07073,Z12065,3
Z07073,Z14224,0
Z07073,Z15601,12
Z07073,Z20109,345
Z07073,Z24153,49
Z07073,Z28269,24
Z07073,Z36108,2
Z07073,Z45246,17
Z07073,Z48393,5
Z07073,Z52241,5
Z07073,Z63114,16
Z07073,Z73131,15
Z07073,Z80111,13
Z07074,Z55442,38
Z07075,Z08861,192
Z07075,Z14224,11
Z07075,Z18109,1
Z07075,Z55442,10
Z07080,Z01960,724
Z07080,Z06360,987
Z07080,Z08014,774
Z07080,Z08085,897
Z07080,Z08861,4259
Z07080,Z12065,914
Z07080,Z14224,837
Z07080,Z15601,1895
Z07080,Z16601,14
Z07080,Z18109,1590
Z07080,Z18640,348
Z07080,Z20109,860
Z07080,Z21144,1108
Z07080,Z24153,1517
Z07080,Z25526,408
Z07080,Z27597,50
Z07080,Z30213,91
Z07080,Z33610,360
Z07080,Z44087,548
Z07080,Z45246,1354
Z07080,Z55442,3
Z07083,Z08861,22
Z07083,Z18109,11
Z07083,Z48393,14
Z07083,Z61364,0
Z07087,Z08861,4
Z07094,Z08085,5
Z07094,Z08861,211
Z07094,Z14224,12
Z07094,Z18640,1
Z07094,Z44087,8
Z07094,Z60106,151
Z07094,Z61364,45
Z07094,Z66618,12
Z07094,Z80111,121
Z07104,Z18640,6
Z07105,Z01960,161
Z07105,Z06360,261
Z07105,Z08014,217
Z07105,Z08085,702
Z07105,Z08861,5403
Z07105,Z12065,773
Z07105,Z14224,389
Z07105,Z15601,668
Z07105,Z16601,1106
Z07105,Z18109,1323
Z07105,Z18640,1
Z07105,Z20109,2510
Z07105,Z21144,478
Z07105,Z24153,371
Z07105,Z25526,653
Z07105,Z27597,78
Z07105,Z29072,206
Z07105,Z29715,17
Z07105,Z33487,129
Z07105,Z33610,25
Z07105,Z37701,3
Z07105,Z42001,30
Z07105,Z44087,806
Z07105,Z45246,203
Z07105,Z46038,357
Z07105,Z48393,341
Z07105,Z53051,529
Z07105,Z55442,56
Z07105,Z58201,279
Z07105,Z58501,41
Z07105,Z60106,1089
Z07105,Z61364,154
Z07105,Z63114,54
Z07105,Z65560,60
Z07105,Z66618,0
Z07105,Z80111,0
Z07114,Z06360,3
Z07114,Z08085,1
Z07114,Z08861,666
Z07114,Z18109,0
Z07114,Z18640,1
Z07114,Z20109,28
Z07114,Z21144,90
Z07114,Z29072,9
Z07114,Z32124,1
Z07114,Z55442,5
Z07114,Z60106,14
Z07195,Z29072,9
Z07201,Z01960,1
Z07201,Z06360,6
Z07201,Z08014,71
Z07201,Z08085,0
Z07201,Z08861,1148
Z07201,Z12065,1
Z07201,Z14224,4
Z07201,Z15601,1
Z07201,Z16601,0
Z07201,Z18109,2
Z07201,Z20109,373
Z07201,Z21144,11
Z07201,Z24153,0
Z07201,Z25526,1
Z07201,Z27597,67
Z07201,Z29072,2
Z07201,Z29715,1
Z07201,Z32124,7
Z07201,Z33487,0
Z07201,Z33610,0
Z07201,Z33801,8
Z07201,Z36108,23
Z07201,Z37701,16
Z07201,Z38141,0
Z07201,Z44087,0
Z07201,Z45246,14
Z07201,Z46038,7
Z07201,Z48393,4
Z07201,Z53051,4
Z07201,Z55442,64
Z07201,Z60106,224
Z07201,Z61364,7
Z07201,Z63114,8
Z07201,Z65560,25
Z07201,Z73131,0
Z07201,Z75042,1
Z07201,Z77032,0
Z07202,Z01960,84
Z07202,Z06360,232
Z07202,Z08014,350
Z07202,Z08085,258
Z07202,Z08861,678
Z07202,Z12065,225
Z07202,Z14224,202
Z07202,Z15601,342
Z07202,Z16601,31
Z07202,Z18109,422
Z07202,Z18640,3
Z07202,Z20109,480
Z07202,Z21144,376
Z07202,Z24153,117
Z07202,Z25526,17
Z07202,Z27597,1265
Z07202,Z28269,17
Z07202,Z29072,1419
Z07202,Z29715,200
Z07202,Z30071,3
Z07202,Z30213,562
Z07202,Z32124,331
Z07202,Z33487,138
Z07202,Z33610,11
Z07202,Z33801,12
Z07202,Z36108,206
Z07202,Z37701,143
Z07202,Z38141,227
Z07202,Z39288,375
Z07202,Z42001,27
Z07202,Z44087,73
Z07202,Z45246,368
Z07202,Z46038,312
Z07202,Z48393,170
Z07202,Z53051,284
Z07202,Z55442,280
Z07202,Z58201,13
Z07202,Z58501,8
Z07202,Z60106,210
Z07202,Z61364,80
Z07202,Z63114,113
Z07202,Z65560,141
Z07202,Z66618,153
Z07202,Z72117,66
Z07202,Z75042,2
Z07205,Z08014,18
Z07205,Z08085,41
Z07205,Z08861,4
Z07205,Z12065,5
Z07205,Z15601,9
Z07205,Z16601,26
Z07205,Z18109,52
Z07205,Z21144,266
Z07205,Z27597,232
Z07205,Z28269,17
Z07205,Z29072,304
Z07205,Z29715,25
Z07205,Z30213,43
Z07205,Z39288,17
Z07205,Z44087,20
Z07205,Z46038,17
Z07205,Z48393,9
Z07205,Z55442,8
Z07205,Z63114,8
Z07205,Z72117,17
Z07205,Z73131,9
Z07205,Z75042,68
Z07206,Z08014,23
Z07206,Z08085,5
Z07206,Z08861,325
Z07206,Z12065,180
Z07206,Z15601,48
Z07206,Z16601,4
Z07206,Z18109,37
Z07206,Z20109,1
Z07206,Z28269,483
Z07206,Z30213,3
Z07206,Z37701,20
Z07206,Z39288,802
Z07206,Z48393,0
Z07206,Z55442,719
Z07206,Z60106,237
Z07206,Z61364,8
Z07305,Z01960,22
Z07305,Z06360,74
Z07305,Z08014,256
Z07305,Z08085,200
Z07305,Z08861,2629
Z07305,Z12065,19
Z07305,Z14224,444
Z07305,Z15601,520
Z07305,Z16601,8
Z07305,Z18109,292
Z07305,Z18640,12
Z07305,Z20109,53
Z07305,Z21144,225
Z07305,Z24153,20
Z07305,Z25526,110
Z07305,Z32124,6
Z07305,Z33487,1
Z07305,Z44087,34
Z07310,Z14224,10
Z07310,Z15601,10
Z07310,Z16601,10
Z07310,Z33487,33
Z07310,Z44087,6
Z07310,Z48393,10
Z07407,Z08861,1
Z07407,Z18109,5
Z07410,Z08085,7
Z07410,Z08861,13
Z07410,Z18109,12
Z07410,Z18640,252
Z07410,Z65560,289
Z07430,Z01960,1
Z07470,Z08861,31
Z07470,Z12065,19
Z07470,Z28269,8
Z07470,Z32124,0
Z07470,Z46038,58
Z07470,Z80111,228
Z07501,Z08861,13
Z07501,Z12065,0
Z07501,Z48393,4
Z07501,Z55442,1
Z07502,Z06360,1
Z07506,Z21144,5
Z07524,Z08861,3
Z07524,Z18109,57
Z07601,Z08861,8
Z07601,Z30213,56
Z07601,Z37701,66
Z07606,Z80111,3
Z07607,Z06360,1
Z07608,Z08861,59
Z07608,Z92083,1
Z07631,Z08014,5
Z07631,Z08861,6
Z07631,Z12065,4
Z07631,Z18109,3
Z07631,Z24153,1
Z07631,Z38141,0
Z07631,Z60106,18
Z07632,Z29072,360
Z07643,Z18109,5
Z07645,Z33487,2
Z07657,Z08861,7
Z07716,Z12065,0
Z07730,Z75042,1
Z07731,Z08014,1
Z07731,Z08085,0
Z07731,Z08861,2
Z07748,Z18109,1
Z07748,Z38141,0
Z07753,Z12065,0
Z07828,Z06360,15
Z07828,Z08014,117
Z07828,Z08861,187
Z07828,Z12065,7
Z07828,Z21144,55
Z07828,Z28269,262
Z07828,Z32124,2
Z07828,Z33487,11
Z07828,Z37701,483
Z07834,Z08085,1
Z07834,Z08861,10
Z07834,Z27597,105
Z07834,Z33610,45
Z07834,Z65560,1
Z07866,Z01960,83
Z07866,Z06360,5
Z07866,Z08014,42
Z07866,Z08085,29
Z07866,Z08861,151
Z07866,Z12065,17
Z07866,Z14224,11
Z07866,Z15601,92
Z07866,Z16601,4
Z07866,Z18109,36
Z07866,Z20109,768
Z07866,Z21144,21
Z07866,Z24153,137
Z07866,Z25526,1
Z07866,Z27597,152
Z07866,Z29072,80
Z07866,Z29715,54
Z07866,Z30213,145
Z07866,Z36108,12
Z07866,Z37701,23
Z07866,Z38141,1
Z07866,Z39288,32
Z07866,Z44087,43
Z07866,Z45246,211
Z07866,Z46038,89
Z07866,Z48393,242
Z07866,Z53051,85
Z07866,Z55442,67
Z07866,Z60106,152
Z07866,Z61364,10
Z07866,Z65560,113
Z07866,Z66618,2
Z07866,Z73131,0
Z07866,Z75042,0
Z07866,Z77032,0
Z07866,Z78610,0
Z07866,Z80111,32
Z07866,Z90638,0
Z07885,Z08861,4
Z07885,Z18109,49
Z07932,Z08085,3
Z07932,Z14224,0
Z07936,Z08861,19
Z08012,Z08014,256
Z08012,Z08085,63
Z08012,Z08861,141
Z08012,Z18109,78
Z08012,Z18640,1
Z08012,Z20109,30
Z08012,Z21144,134
Z08014,Z01960,1
Z08014,Z06360,0
Z08014,Z08085,8953
Z08014,Z08861,89
Z08014,Z12065,9
Z08014,Z14224,4
Z08014,Z15601,10
Z08014,Z16601,6
Z08014,Z18109,656
Z08014,Z20109,16
Z08014,Z21144,327
Z08014,Z25526,0
Z08014,Z27597,0
Z08014,Z29715,12
Z08014,Z33487,3
Z08014,Z33610,16
Z08014,Z45246,9
Z08014,Z55442,0
Z08014,Z60106,13
Z08014,Z90638,0
